Name,Team Name,Position,Age,Season,FIFA rating,Injury,Date of Injury,Date of return,Match1_before_injury_Result,Match1_before_injury_Opposition,Match1_before_injury_GD,Match1_before_injury_Player_rating,Match2_before_injury_Result,Match2_before_injury_Opposition,Match2_before_injury_GD,Match2_before_injury_Player_rating,Match3_before_injury_Result,Match3_before_injury_Opposition,Match3_before_injury_GD,Match3_before_injury_Player_rating,Match1_missed_match_Result,Match1_missed_match_Opposition,Match1_missed_match_GD,Match2_missed_match_Result,Match2_missed_match_Opposition,Match2_missed_match_GD,Match3_missed_match_Result,Match3_missed_match_Opposition,Match3_missed_match_GD,Match1_after_injury_Result,Match1_after_injury_Opposition,Match1_after_injury_GD,Match1_after_injury_Player_rating,Match2_after_injury_Result,Match2_after_injury_Opposition,Match2_after_injury_GD,Match2_after_injury_Player_rating,Match3_after_injury_Result,Match3_after_injury_Opposition,Match3_after_injury_GD,Match3_after_injury_Player_rating,Player_Avg_Rating_Before_Injury,Player_Avg_Rating_After_Injury,Avg_GD_Before_Injury,Avg_GD_Missed_Matches,Team_Performance_Drop_Index
Yerry Mina,Everton,Center Back,27,2021/22,79.0,hamstring injury,"Feb 8, 2022","Apr 11, 2022",lose,Newcastle,-2.0,5.9,lose,Aston Villa,-1.0,7.0,lose,Norwich City,-1.0,6.0,win,Leeds,3.0,lose,Southampton,-2.0,lose,Man City,-1.0,draw,Leicester,0.0,6.6,win,Chelsea,1.0,6.4,win,Leicester,1.0,4.7,6.3,5.8999999999999995,-1.3333333333333333,0.0,-1.3333333333333333
Yerry Mina,Everton,Center Back,27,2022/23,76.0,ankle injury,"Aug 6, 2022","Oct 31, 2022",lose,Chelsea,-1.0,5.8,Missing,,,,Missing,,,,lose,Aston Villa,-1.0,draw,Nottm Forest,0.0,draw,Brentford,0.0,lose,Wolves,-1.0,7.1,Missing,,,,Missing,,,,5.8,7.1,-1.0,-0.3333333333333333,-0.6666666666666667
Mason Holgate,Everton,Center Back,22,2019/20,77.0,calf injury,"Jul 7, 2020","Jul 15, 2020",lose,Tottenham,-1.0,5.8,win,Leicester,1.0,6.7,win,Norwich City,1.0,8.1,draw,Southampton,0.0,lose,Wolves,-3.0,Missing,,,draw,Aston Villa,0.0,6.2,Missing,,,,Missing,,,,6.866666666666667,6.2,0.3333333333333333,-1.5,1.8333333333333333
Mason Holgate,Everton,Center Back,22,2020/21,77.0,ankle injury,"Sep 18, 2020","Nov 6, 2020",Missing,,,,Missing,,,,Missing,,,,win,West Brom,3.0,win,Crystal Palace,1.0,win,Brighton,2.0,lose,Man United,-2.0,7.6,lose,Leeds,-1.0,6.7,win,Chelsea,1.0,6.9,,7.066666666666667,,2.0,
Mason Holgate,Everton,Center Back,24,2022/23,75.0,knee injury,"Aug 27, 2022","Oct 16, 2022",draw,Brentford,0.0,6.7,draw,Nottm Forest,0.0,6.5,lose,Aston Villa,-1.0,6.0,draw,Leeds,0.0,draw,Liverpool,0.0,win,West Ham,1.0,Missing,,,,Missing,,,,Missing,,,,6.3999999999999995,,-0.3333333333333333,0.3333333333333333,-0.6666666666666666
Lucas Digne,Everton,Left Back,26,2019/20,83.0,calf injury,"Feb 9, 2020","Mar 7, 2020",win,Crystal Palace,2.0,7.4,win,Watford,1.0,6.6,draw,Newcastle,0.0,7.7,lose,Arsenal,-1.0,draw,Man United,0.0,Missing,,,lose,Chelsea,-4.0,5.9,draw,Liverpool,0.0,7.3,win,Norwich City,1.0,7.9,7.233333333333333,7.033333333333334,1.0,-0.5,1.5
Lucas Digne,Everton,Left Back,27,2020/21,84.0,ankle injury,"Nov 26, 2020","Jan 11, 2021",win,Fulham,1.0,9.0,lose,Man United,-2.0,6.4,lose,Southampton,-2.0,5.7,lose,Leeds,-1.0,draw,Burnley,0.0,win,Chelsea,1.0,win,Wolves,1.0,6.3,draw,Leicester,0.0,6.2,lose,Newcastle,-2.0,7.6,7.033333333333334,6.7,-1.0,0.0,-1.0
Djibril Sidibé,Everton,Right Back,27,2019/20,78.0,unknown injury,"Dec 15, 2019","Dec 18, 2019",win,Chelsea,2.0,7.9,lose,Liverpool,-3.0,5.6,lose,Leicester,-1.0,7.6,draw,Man United,0.0,Missing,,,Missing,,,draw,Arsenal,0.0,7.2,win,Burnley,1.0,7.0,win,Newcastle,1.0,7.3,7.033333333333334,7.166666666666667,-0.6666666666666666,0.0,-0.6666666666666666
Djibril Sidibé,Everton,Right Back,27,2019/20,78.0,foot injury,"Jun 21, 2020","Jul 1, 2020",lose,Chelsea,-4.0,5.9,draw,Man United,0.0,5.9,lose,Arsenal,-1.0,6.2,draw,Liverpool,0.0,win,Norwich City,1.0,Missing,,,lose,Tottenham,-1.0,6.0,draw,Southampton,0.0,6.2,win,Sheffield,1.0,7.0,6.0,6.3999999999999995,-1.6666666666666667,0.5,-2.166666666666667
Séamus Coleman,Everton,Right Back,30,2019/20,78.0,hamstring injury,"Nov 24, 2019","Dec 14, 2019",lose,Norwich City,-2.0,5.9,Missing,,,,Missing,,,,lose,Leicester,-1.0,lose,Liverpool,-3.0,win,Chelsea,2.0,draw,Man United,0.0,6.2,win,Burnley,1.0,6.9,win,Newcastle,1.0,6.1,5.9,6.400000000000001,-2.0,-0.6666666666666666,-1.3333333333333335
Séamus Coleman,Everton,Right Back,30,2019/20,78.0,hamstring strain,"Mar 2, 2020","Jun 14, 2020",draw,Man United,0.0,5.7,win,Crystal Palace,2.0,6.6,draw,Newcastle,0.0,5.6,lose,Chelsea,-4.0,Missing,,,Missing,,,draw,Liverpool,0.0,7.4,win,Norwich City,1.0,6.6,win,Leicester,1.0,6.9,5.966666666666666,6.966666666666666,0.6666666666666666,-4.0,4.666666666666667
Séamus Coleman,Everton,Right Back,31,2020/21,79.0,muscle injury,"Oct 17, 2020","Dec 18, 2020",draw,Liverpool,0.0,5.8,win,Brighton,2.0,6.8,win,Crystal Palace,1.0,7.4,lose,Southampton,-2.0,lose,Newcastle,-1.0,win,Fulham,1.0,win,Sheffield,1.0,6.0,lose,West Ham,-1.0,6.3,Missing,,,,6.666666666666667,6.15,1.0,-0.6666666666666666,1.6666666666666665
Séamus Coleman,Everton,Right Back,31,2021/22,78.0,hamstring injury,"Sep 17, 2021","Oct 15, 2021",win,Burnley,2.0,6.3,win,Brighton,2.0,6.4,draw,Leeds,0.0,6.0,lose,Aston Villa,-3.0,win,Norwich City,2.0,draw,Man United,0.0,lose,West Ham,-1.0,6.2,lose,Watford,-3.0,5.0,lose,Wolves,-1.0,6.3,6.233333333333333,5.833333333333333,1.3333333333333333,-0.3333333333333333,1.6666666666666665
Séamus Coleman,Everton,Right Back,33,2022/23,75.0,knee injury,"May 1, 2023","Nov 23, 2023",draw,Leicester,0.0,6.3,lose,Man United,-2.0,5.8,draw,Tottenham,0.0,6.2,win,Brighton,4.0,lose,Man City,-3.0,draw,Wolves,0.0,win,Newcastle,3.0,6.8,Missing,,,,Missing,,,,6.1000000000000005,6.8,-0.6666666666666666,0.3333333333333333,-1.0
Jean-Philippe Gbamin,Everton,Defensive Midfielder,24,2019/20,79.0,"hamstring injury, archilles tendon rupture and inner ligament injury","Aug 18, 2019","Jun 30, 2021",win,Watford,1.0,6.7,draw,Crystal Palace,0.0,6.3,Missing,,,,lose,Aston Villa,-2.0,win,Wolves,1.0,lose,Bournemouth,-2.0,Missing,,,,Missing,,,,Missing,,,,6.5,,0.5,-1.0,1.5
Morgan Schneiderlin,Everton,Defensive Midfielder,29,2019/20,76.0,calf strain,"Dec 8, 2019","Jan 4, 2020",win,Chelsea,2.0,6.3,lose,Liverpool,-3.0,5.9,lose,Leicester,-1.0,5.0,draw,Man United,0.0,draw,Arsenal,0.0,win,Burnley,1.0,draw,Newcastle,0.0,7.8,win,Watford,1.0,5.8,win,Crystal Palace,2.0,7.6,5.733333333333333,7.066666666666666,-0.6666666666666666,0.3333333333333333,-1.0
Morgan Schneiderlin,Everton,Defensive Midfielder,29,2019/20,76.0,knee injury,"Feb 24, 2020","Aug 22, 2020",lose,Arsenal,-1.0,5.7,win,Crystal Palace,2.0,7.6,win,Watford,1.0,5.8,draw,Man United,0.0,lose,Chelsea,-4.0,draw,Liverpool,0.0,Missing,,,,Missing,,,,Missing,,,,6.366666666666667,,0.6666666666666666,-1.3333333333333333,2.0
André Gomes,Everton,Central Midfielder,26,2019/20,80.0,bruised ribs,"Sep 2, 2019","Oct 4, 2019",win,Wolves,1.0,7.3,lose,Aston Villa,-2.0,6.4,win,Watford,1.0,6.4,lose,Bournemouth,-2.0,lose,Sheffield,-2.0,lose,Man City,-2.0,win,West Ham,2.0,7.0,lose,Brighton,-1.0,6.2,draw,Tottenham,0.0,6.0,6.7,6.3999999999999995,0.0,-2.0,2.0
André Gomes,Everton,Central Midfielder,26,2019/20,80.0,ankle injury,"Nov 4, 2019","Feb 21, 2020",win,West Ham,2.0,7.0,lose,Brighton,-1.0,6.2,draw,Tottenham,0.0,6.0,win,Southampton,1.0,lose,Norwich City,-2.0,lose,Leicester,-1.0,lose,Arsenal,-1.0,6.2,draw,Man United,0.0,6.8,lose,Chelsea,-4.0,6.0,6.3999999999999995,6.333333333333333,0.3333333333333333,-0.6666666666666666,1.0
André Gomes,Everton,Central Midfielder,27,2020/21,79.0,bruise,"Sep 27, 2020","Oct 16, 2020",win,Crystal Palace,1.0,6.7,win,West Brom,3.0,7.1,win,Tottenham,1.0,6.4,win,Brighton,2.0,Missing,,,Missing,,,draw,Liverpool,0.0,6.0,lose,Newcastle,-1.0,5.2,Missing,,,,6.733333333333334,5.6,1.6666666666666667,2.0,-0.33333333333333326
André Gomes,Everton,Central Midfielder,28,2021/22,76.0,calf injury,"Sep 21, 2021","Dec 5, 2021",lose,Aston Villa,-3.0,5.0,win,Burnley,2.0,7.0,win,Brighton,2.0,6.0,win,Norwich City,2.0,draw,Man United,0.0,lose,West Ham,-1.0,win,Arsenal,1.0,6.6,lose,Crystal Palace,-2.0,6.2,draw,Chelsea,0.0,5.6,6.0,6.133333333333333,0.3333333333333333,0.3333333333333333,0.0
André Gomes,Everton,Central Midfielder,29,2023/24,77.0,fitness,"Aug 13, 2023","Dec 3, 2023",Missing,,,,Missing,,,,Missing,,,,lose,Aston Villa,-4.0,lose,Wolves,-1.0,draw,Sheffield,0.0,lose,Tottenham,-1.0,7.0,lose,Man City,-2.0,5.5,lose,Wolves,-3.0,6.0,,6.166666666666667,,-1.6666666666666667,
Tom Davies,Everton,Central Midfielder,21,2019/20,75.0,ill,"Jan 30, 2020","Feb 4, 2020",draw,West Ham,0.0,6.3,win,Brighton,1.0,6.7,lose,Man City,-1.0,6.7,win,Watford,1.0,Missing,,,Missing,,,win,Crystal Palace,2.0,5.9,draw,Man United,0.0,6.5,lose,Chelsea,-4.0,5.5,6.566666666666666,5.966666666666666,0.0,1.0,-1.0
Tom Davies,Everton,Central Midfielder,22,2020/21,75.0,bruise,"Oct 28, 2020","Nov 4, 2020",win,Brighton,2.0,7.0,Missing,,,,Missing,,,,lose,Newcastle,-1.0,Missing,,,Missing,,,win,Fulham,1.0,5.9,lose,Leeds,-1.0,6.1,Missing,,,,7.0,6.0,2.0,-1.0,3.0
Tom Davies,Everton,Central Midfielder,23,2021/22,75.0,knee injury,"Nov 19, 2021","Jun 30, 2022",draw,Tottenham,0.0,6.2,lose,Watford,-3.0,6.0,draw,Man United,0.0,5.7,lose,Man City,-3.0,lose,Brentford,-1.0,lose,Liverpool,-3.0,Missing,,,,Missing,,,,Missing,,,,5.966666666666666,,-1.0,-2.3333333333333335,1.3333333333333335
Fabian Delph,Everton,Central Midfielder,28,2019/20,77.0,calf injury,"Aug 3, 2019","Aug 31, 2019",Missing,,,,Missing,,,,Missing,,,,draw,Crystal Palace,0.0,win,Watford,1.0,lose,Aston Villa,-2.0,win,Wolves,1.0,6.6,lose,Bournemouth,-2.0,5.8,lose,Sheffield,-2.0,6.5,,6.3,,-0.3333333333333333,
Fabian Delph,Everton,Central Midfielder,28,2019/20,77.0,muscle injury,"Oct 6, 2019","Oct 24, 2019",lose,Sheffield,-2.0,6.5,lose,Man City,-2.0,6.5,lose,Burnley,-1.0,6.4,win,West Ham,2.0,Missing,,,Missing,,,lose,Brighton,-1.0,6.2,draw,Tottenham,0.0,7.0,Missing,,,,6.466666666666666,6.6,-1.6666666666666667,2.0,-3.666666666666667
Fabian Delph,Everton,Central Midfielder,28,2019/20,77.0,muscle injury,"Nov 4, 2019","Dec 20, 2019",draw,Tottenham,0.0,7.0,lose,Brighton,-1.0,6.2,Missing,,,,win,Southampton,1.0,lose,Norwich City,-2.0,lose,Leicester,-1.0,draw,Arsenal,0.0,6.8,win,Burnley,1.0,6.7,win,Newcastle,1.0,6.2,6.6,6.566666666666666,-0.5,-0.6666666666666666,0.16666666666666663
Fabian Delph,Everton,Central Midfielder,29,2019/20,77.0,calf injury,"Jun 2, 2020","Sep 23, 2020",lose,Arsenal,-1.0,6.4,win,Watford,1.0,5.6,draw,Newcastle,0.0,6.9,draw,Liverpool,0.0,win,Norwich City,1.0,win,Leicester,1.0,win,Brighton,2.0,5.9,lose,Southampton,-2.0,6.2,lose,Newcastle,-1.0,7.0,6.3,6.366666666666667,0.0,0.6666666666666666,-0.6666666666666666
Fabian Delph,Everton,Central Midfielder,29,2020/21,75.0,bruise,"Nov 2, 2020","Nov 27, 2020",win,Brighton,2.0,5.9,lose,Southampton,-2.0,6.2,lose,Newcastle,-1.0,7.0,lose,Man United,-2.0,win,Fulham,1.0,Missing,,,lose,Leeds,-1.0,5.8,draw,Burnley,0.0,5.6,Missing,,,,6.366666666666667,5.699999999999999,-0.3333333333333333,-0.5,0.16666666666666669
Fabian Delph,Everton,Central Midfielder,30,2020/21,75.0,hamstring injury,"Dec 6, 2020","Feb 3, 2021",lose,Leeds,-1.0,5.8,draw,Burnley,0.0,5.6,Missing,,,,win,Chelsea,1.0,win,Leicester,2.0,win,Arsenal,1.0,Missing,,,,Missing,,,,Missing,,,,5.699999999999999,,-0.5,1.3333333333333333,-1.8333333333333333
Fabian Delph,Everton,Central Midfielder,30,2021/22,75.0,shoulder injury,"Aug 27, 2021","Oct 25, 2021",Missing,,,,Missing,,,,Missing,,,,win,Brighton,2.0,win,Burnley,2.0,lose,Aston Villa,-3.0,lose,Wolves,-1.0,7.0,draw,Tottenham,0.0,7.0,lose,Man City,-3.0,5.0,,6.333333333333333,,0.3333333333333333,
Fabian Delph,Everton,Central Midfielder,31,2021/22,75.0,hamstring injury,"Jan 21, 2022","Apr 5, 2022",Missing,,,,Missing,,,,Missing,,,,lose,Aston Villa,-1.0,lose,Newcastle,-2.0,win,Leeds,3.0,win,Man United,1.0,8.0,draw,Leicester,0.0,7.0,win,Chelsea,1.0,6.0,,7.0,,0.0,
Gylfi Sigurdsson,Everton,Attacking Midfielder,30,2019/20,80.0,knock,"Dec 8, 2019","Dec 20, 2019",win,Chelsea,2.0,6.6,lose,Liverpool,-3.0,6.5,lose,Leicester,-1.0,6.3,draw,Man United,0.0,Missing,,,Missing,,,draw,Arsenal,0.0,6.6,win,Burnley,1.0,7.2,win,Newcastle,1.0,6.6,6.466666666666666,6.8,-0.6666666666666666,0.0,-0.6666666666666666
Gylfi Sigurdsson,Everton,Attacking Midfielder,30,2019/20,80.0,groin injury,"Jan 12, 2020","Jan 31, 2020",win,Newcastle,1.0,6.6,lose,Man City,-1.0,6.3,win,Brighton,1.0,6.9,draw,West Ham,0.0,draw,Newcastle,0.0,Missing,,,win,Watford,1.0,7.2,win,Crystal Palace,2.0,6.6,lose,Arsenal,-1.0,5.7,6.599999999999999,6.5,0.3333333333333333,0.0,0.3333333333333333
Alex Iwobi,Everton,Left winger,23,2019/20,77.0,hamstring injury,"Dec 23, 2019","Jan 27, 2020",draw,Arsenal,0.0,5.6,draw,Man United,0.0,6.3,win,Chelsea,2.0,5.8,win,Burnley,1.0,win,Newcastle,1.0,lose,Man City,-1.0,win,Watford,1.0,5.8,lose,Arsenal,-1.0,6.4,Missing,,,,5.8999999999999995,6.1,0.6666666666666666,0.3333333333333333,0.3333333333333333
Alex Iwobi,Everton,Left winger,25,2021/22,76.0,calf injury,"Oct 1, 2021","Oct 13, 2021",win,Norwich City,2.0,7.0,lose,Aston Villa,-3.0,6.0,win,Brighton,2.0,6.3,draw,Man United,0.0,Missing,,,Missing,,,lose,West Ham,-1.0,5.5,lose,Wolves,-1.0,7.9,lose,Man City,-3.0,6.1,6.433333333333334,6.5,0.3333333333333333,0.0,0.3333333333333333
Alex Iwobi,Everton,Left winger,27,2023/24,76.0,hamstring injury,"Aug 20, 2023","Sep 15, 2023",lose,Aston Villa,-4.0,5.2,lose,Fulham,-1.0,6.4,Missing,,,,lose,Wolves,-1.0,Missing,,,Missing,,,Missing,,,,Missing,,,,Missing,,,,5.800000000000001,,-2.5,-1.0,-1.5
Bernard,Everton,Left winger,27,2019/20,78.0,ill,"Sep 26, 2019","Oct 4, 2019",lose,Sheffield,-2.0,5.8,lose,Bournemouth,-2.0,5.8,win,Wolves,1.0,6.0,lose,Man City,-2.0,Missing,,,Missing,,,win,West Ham,2.0,7.2,lose,Brighton,-1.0,5.4,Missing,,,,5.866666666666667,6.300000000000001,-1.0,-2.0,1.0
Bernard,Everton,Left winger,27,2019/20,78.0,knee injury,"Oct 27, 2019","Nov 30, 2019",win,West Ham,2.0,7.2,lose,Brighton,-1.0,5.4,Missing,,,,draw,Tottenham,0.0,win,Southampton,1.0,lose,Norwich City,-2.0,lose,Liverpool,-3.0,6.4,draw,Man United,0.0,6.2,win,Burnley,1.0,6.4,6.300000000000001,6.333333333333333,0.5,-0.3333333333333333,0.8333333333333333
Bernard,Everton,Left winger,27,2019/20,78.0,knee injury,"Jan 1, 2020","Jan 4, 2020",lose,Liverpool,-3.0,6.4,draw,Man United,0.0,6.2,win,Burnley,1.0,6.4,lose,Man City,-1.0,Missing,,,Missing,,,win,Brighton,1.0,6.4,draw,West Ham,0.0,5.7,draw,Newcastle,0.0,7.4,6.333333333333333,6.5,-0.6666666666666666,-1.0,0.33333333333333337
Anthony Gordon,Everton,Left winger,21,2022/23,74.0,ill,"Dec 29, 2022","Jan 4, 2023",lose,Wolves,-1.0,6.4,lose,Bournemouth,-3.0,6.0,lose,Leicester,-2.0,5.6,draw,Man City,0.0,lose,Brighton,-3.0,Missing,,,lose,Southampton,-1.0,5.7,Missing,,,,Missing,,,,6.0,5.7,-2.0,-1.5,-0.5
Theo Walcott,Everton,Right winger,30,2019/20,76.0,head injury,"Sep 9, 2019","Oct 18, 2019",lose,Sheffield,-2.0,6.1,lose,Bournemouth,-2.0,6.0,lose,Aston Villa,-2.0,5.0,lose,Burnley,-1.0,Missing,,,Missing,,,win,West Ham,2.0,7.2,win,Brighton,1.0,6.1,draw,Tottenham,0.0,5.2,5.7,6.166666666666667,-2.0,-1.0,-1.0
Theo Walcott,Everton,Right winger,30,2019/20,76.0,knock,"Nov 24, 2019","Dec 4, 2019",lose,Norwich City,-2.0,5.9,win,Southampton,1.0,5.7,draw,Tottenham,0.0,5.2,lose,Leicester,-1.0,Missing,,,Missing,,,win,Chelsea,2.0,5.5,Missing,,,,Missing,,,,5.6000000000000005,5.5,-0.3333333333333333,-1.0,0.6666666666666667
Theo Walcott,Everton,Right winger,30,2019/20,76.0,calf strain,"Dec 8, 2019","Dec 25, 2019",win,Chelsea,2.0,5.5,Missing,,,,Missing,,,,draw,Man United,0.0,draw,Arsenal,0.0,Missing,,,win,Newcastle,1.0,6.3,lose,Man City,-1.0,5.6,win,Brighton,1.0,5.9,5.5,5.933333333333333,2.0,0.0,2.0
Theo Walcott,Everton,Right winger,30,2019/20,76.0,knee injury,"Feb 9, 2020","Feb 28, 2020",win,Crystal Palace,2.0,6.2,win,Watford,1.0,6.6,draw,Newcastle,0.0,6.8,lose,Arsenal,-1.0,Missing,,,Missing,,,draw,Man United,0.0,5.4,lose,Chelsea,-4.0,5.4,Missing,,,,6.533333333333334,5.4,1.0,-1.0,2.0
Theo Walcott,Everton,Right winger,31,2019/20,76.0,abdominal muscle strain,"Jun 8, 2020","Jul 8, 2020",draw,Man United,0.0,5.4,lose,Chelsea,-4.0,5.4,Missing,,,,draw,Liverpool,0.0,win,Norwich City,1.0,win,Leicester,1.0,lose,Wolves,-3.0,5.5,draw,Aston Villa,0.0,7.0,win,Sheffield,1.0,6.4,5.4,6.3,-2.0,0.6666666666666666,-2.6666666666666665
Richarlison,Everton,Center Forward,22,2019/20,81.0,knee injury,"Jan 12, 2020","Jan 30, 2020",win,Brighton,1.0,8.3,lose,Man City,-1.0,6.7,win,Newcastle,1.0,7.5,draw,West Ham,0.0,draw,Newcastle,0.0,Missing,,,win,Watford,1.0,6.4,win,Crystal Palace,2.0,7.8,lose,Arsenal,-1.0,7.6,7.5,7.266666666666666,0.3333333333333333,0.0,0.3333333333333333
Richarlison,Everton,Center Forward,23,2020/21,81.0,head injury,"Dec 5, 2020","Dec 31, 2020",win,Arsenal,1.0,5.9,win,Leicester,2.0,7.1,win,Chelsea,1.0,6.8,win,Sheffield,1.0,Missing,,,Missing,,,lose,West Ham,-1.0,5.9,draw,Leicester,0.0,5.9,lose,Newcastle,-2.0,6.5,6.6000000000000005,6.1000000000000005,1.3333333333333333,1.0,0.33333333333333326
Richarlison,Everton,Center Forward,24,2021/22,81.0,knee injury,"Sep 13, 2021","Oct 22, 2021",win,Burnley,2.0,5.7,win,Brighton,2.0,5.7,draw,Leeds,0.0,7.0,lose,Aston Villa,-3.0,win,Norwich City,2.0,draw,Man United,0.0,lose,Watford,-3.0,6.0,lose,Wolves,-1.0,5.8,draw,Tottenham,0.0,5.8,6.133333333333333,5.866666666666667,1.3333333333333333,-0.3333333333333333,1.6666666666666665
Richarlison,Everton,Center Forward,24,2021/22,81.0,calf injury,"Dec 12, 2021","Jan 12, 2022",lose,Crystal Palace,-2.0,4.9,win,Arsenal,1.0,7.8,lose,Liverpool,-3.0,6.0,draw,Chelsea,0.0,lose,Brighton,-1.0,Missing,,,lose,Norwich City,-1.0,7.0,lose,Aston Villa,-1.0,5.9,lose,Newcastle,-2.0,6.0,6.233333333333333,6.3,-1.3333333333333333,-0.5,-0.8333333333333333
Moise Kean,Everton,Center Forward,20,2019/20,75.0,knee injury,"Jul 17, 2020","Jul 25, 2020",draw,Aston Villa,0.0,5.3,lose,Wolves,-3.0,5.4,draw,Southampton,0.0,5.5,win,Sheffield,1.0,Missing,,,Missing,,,lose,Bournemouth,-2.0,7.8,Missing,,,,Missing,,,,5.3999999999999995,7.8,-1.0,1.0,-2.0
Dominic Calvert-Lewin,Everton,Center Forward,23,2020/21,80.0,muscle injury,"Jan 2, 2021","Jan 26, 2021",lose,West Ham,-1.0,6.0,win,Sheffield,1.0,6.0,win,Arsenal,1.0,6.4,win,Wolves,1.0,Missing,,,Missing,,,draw,Leicester,0.0,5.9,lose,Newcastle,-2.0,6.3,win,Leeds,1.0,7.5,6.133333333333333,6.566666666666666,0.3333333333333333,1.0,-0.6666666666666667
Dominic Calvert-Lewin,Everton,Center Forward,23,2020/21,80.0,hamstring injury,"Feb 11, 2021","Feb 19, 2021",lose,Newcastle,-2.0,6.3,win,Leeds,1.0,7.5,draw,Man United,0.0,7.2,lose,Fulham,-2.0,lose,Man City,-2.0,Missing,,,win,Liverpool,2.0,6.0,win,Southampton,1.0,6.3,win,West Brom,1.0,6.5,7.0,6.266666666666667,-0.3333333333333333,-2.0,1.6666666666666667
Dominic Calvert-Lewin,Everton,Center Forward,24,2021/22,81.0,broken toe,"Aug 28, 2021","Dec 31, 2021",win,Brighton,2.0,6.6,draw,Leeds,0.0,7.0,win,Southampton,2.0,7.2,win,Burnley,2.0,lose,Aston Villa,-3.0,win,Norwich City,2.0,lose,Brighton,-1.0,5.6,lose,Norwich City,-1.0,5.0,lose,Aston Villa,-1.0,5.6,6.933333333333334,5.3999999999999995,1.3333333333333333,0.3333333333333333,1.0
Dominic Calvert-Lewin,Everton,Center Forward,25,2021/22,81.0,hamstring injury,"Apr 12, 2022","Apr 30, 2022",win,Man United,1.0,5.0,lose,Burnley,-1.0,5.5,lose,West Ham,-1.0,6.0,draw,Leicester,0.0,lose,Liverpool,-2.0,Missing,,,lose,Brentford,-1.0,7.3,win,Crystal Palace,1.0,7.4,lose,Arsenal,-4.0,7.3,5.5,7.333333333333333,-0.3333333333333333,-1.0,0.6666666666666667
Dominic Calvert-Lewin,Everton,Center Forward,25,2022/23,78.0,knee injury,"Aug 4, 2022","Oct 3, 2022",Missing,,,,Missing,,,,Missing,,,,lose,Chelsea,-1.0,lose,Aston Villa,-1.0,draw,Nottm Forest,0.0,lose,Man United,-1.0,6.0,lose,Tottenham,-2.0,5.3,lose,Newcastle,-1.0,5.1,,5.466666666666666,,-0.6666666666666666,
Dominic Calvert-Lewin,Everton,Center Forward,25,2022/23,78.0,hamstring injury,"Nov 5, 2022","Dec 28, 2022",win,Crystal Palace,3.0,7.2,draw,Fulham,0.0,5.6,lose,Leicester,-2.0,6.8,lose,Bournemouth,-3.0,lose,Wolves,-1.0,Missing,,,draw,Man City,0.0,5.3,lose,Brighton,-3.0,5.4,lose,Southampton,-1.0,5.8,6.533333333333334,5.5,0.3333333333333333,-2.0,2.3333333333333335
Dominic Calvert-Lewin,Everton,Center Forward,25,2022/23,78.0,hamstring injury,"Feb 4, 2023","Apr 20, 2023",win,Arsenal,1.0,6.6,lose,West Ham,-2.0,5.7,lose,Southampton,-1.0,5.8,lose,Liverpool,-2.0,win,Leeds,1.0,lose,Aston Villa,-2.0,draw,Crystal Palace,0.0,6.1,lose,Newcastle,-3.0,6.0,draw,Leicester,0.0,7.0,6.033333333333334,6.366666666666667,-0.6666666666666666,-1.0,0.33333333333333337
Dominic Calvert-Lewin,Everton,Center Forward,26,2022/23,78.0,hamstring injury,"May 20, 2023","Jun 20, 2023",win,Brighton,4.0,7.0,lose,Man City,-3.0,5.2,draw,Wolves,0.0,6.3,win,Bournemouth,1.0,Missing,,,Missing,,,Missing,,,,Missing,,,,Missing,,,,6.166666666666667,,0.3333333333333333,1.0,-0.6666666666666667
Dominic Calvert-Lewin,Everton,Center Forward,26,2023/24,77.0,fitness and broken cheekbone,"Aug 1, 2023","Sep 14, 2023",Missing,,,,Missing,,,,Missing,,,,lose,Fulham,-1.0,lose,Wolves,-1.0,draw,Sheffield,0.0,lose,Arsenal,-1.0,5.8,win,Brentford,1.0,6.9,lose,Luton Town,-1.0,7.4,,6.7,,-0.6666666666666666,
Dominic Calvert-Lewin,Everton,Center Forward,27,2023/24,77.0,ill,"Apr 25, 2024","May 1, 2024",win,Liverpool,2.0,7.3,win,Nottm Forest,2.0,6.1,win,Burnley,1.0,7.5,win,Brentford,1.0,Missing,,,Missing,,,draw,Luton Town,0.0,6.8,win,Sheffield,1.0,7.9,lose,Arsenal,-1.0,6.0,6.966666666666666,6.8999999999999995,1.6666666666666667,1.0,0.6666666666666667
Cenk Tosun,Everton,Center Forward,28,2019/20,77.0,groin injury,"Oct 18, 2019","Oct 27, 2019",lose,Sheffield,-2.0,5.1,Missing,,,,Missing,,,,win,West Ham,2.0,lose,Brighton,-1.0,Missing,,,draw,Tottenham,0.0,6.8,win,Southampton,1.0,5.9,lose,Norwich City,-2.0,6.4,5.1,6.366666666666667,-2.0,0.5,-2.5
Cenk Tosun,Everton,Center Forward,28,2019/20,77.0,cruciate ligament surgery,"Mar 2, 2020","Oct 26, 2020",draw,Arsenal,0.0,5.6,Missing,,,,Missing,,,,lose,Chelsea,-4.0,draw,Liverpool,0.0,win,Norwich City,1.0,lose,Newcastle,-1.0,5.2,lose,Man United,-2.0,6.0,Missing,,,,5.6,5.6,0.0,-1.0,1.0
